master_site_id,dive_site_name,country_or_area,country_code,latitude,longitude,max_depth_m,source_count,sources,source_record_count,source_record_ids,source_urls,licenses_and_attribution,data_quality_notes
DS003843,Edge of the World,Hawaii - Maui,US,20.6308247,-156.4985786,46,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):3480272729 | Dive Vibe Community (global OSM collection):3480272729,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-maui.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/united_states_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS003844,Enenue,Hawaii - Maui,US,20.6331437,-156.4952669,18,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):3480272730 | Dive Vibe Community (global OSM collection):3480272730,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-maui.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/united_states_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS003845,Flying Sea Cliffs,Hawaii - Maui,US,20.6304686,-156.4942032,40,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):3480272731 | Dive Vibe Community (global OSM collection):3480272731,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-maui.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/united_states_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS003846,Middle Reef,Hawaii - Maui,US,20.6338539,-156.4969171,30,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):3480272732 | Dive Vibe Community (global OSM collection):3480272732,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-maui.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/united_states_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS003847,Reef's End,Hawaii - Maui,US,20.6348164,-156.4977891,40,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):3480273165 | Dive Vibe Community (global OSM collection):3480273165,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-maui.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/united_states_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS003848,Shark Condos,Hawaii - Maui,US,20.6341202,-156.4950612,40,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):3480273166 | Dive Vibe Community (global OSM collection):3480273166,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-maui.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/united_states_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS003849,Tako Flats,Hawaii - Maui,US,20.6325031,-156.4980376,15,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):3480273167 | Dive Vibe Community (global OSM collection):3480273167,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-maui.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/united_states_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS003850,The Back Side,Hawaii - Maui,US,20.6300027,-156.4959859,30,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):3480273168 | Dive Vibe Community (global OSM collection):3480273168,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-maui.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/united_states_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS003851,Aiea Shoal,Hawaii - Oahu,US,21.3726975,-157.9371492,25,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):1263209380,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-oahu.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS003852,China Walls,Hawaii - Oahu,US,21.2613639,-157.7117049,17,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):3274026475,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-oahu.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS003853,Corsair Plane Wreck,Hawaii - Oahu,US,21.259,-157.871,34,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):hawaii-oahu:13,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-oahu.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS003854,Electric Beach (Kahe Point),Hawaii - Oahu,US,21.3544,-158.1297,9,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):hawaii-oahu:17,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-oahu.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS003855,Full Point,Hawaii - Oahu,US,21.2840798,-157.6700745,35,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):6527650959,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-oahu.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS003856,Half Point,Hawaii - Oahu,US,21.2846716,-157.6718538,35,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):6527650958,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-oahu.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS003857,Hanauma Bay,Hawaii - Oahu,US,21.269,-157.694,8,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):hawaii-oahu:18,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-oahu.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS003858,Kaneohe Sandbar,Hawaii - Oahu,US,21.4665658,-157.8105985,3,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):1068704684,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-oahu.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS003859,Mahi Wreck,Hawaii - Oahu,US,21.42,-158.19,27,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):hawaii-oahu:12,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-oahu.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS003860,Makaha Caverns,Hawaii - Oahu,US,21.48,-158.228,14,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):hawaii-oahu:19,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-oahu.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS003861,San Pedro Wreck,Hawaii - Oahu,US,21.2575,-157.8715,26,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):hawaii-oahu:14,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-oahu.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS003862,Sea Tiger Wreck,Hawaii - Oahu,US,21.258,-157.872,37,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):hawaii-oahu:11,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-oahu.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS003863,Sharks Cove,Hawaii - Oahu,US,21.6519,-158.0633,12,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):hawaii-oahu:15,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-oahu.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS003864,Three Tables,Hawaii - Oahu,US,21.65,-158.0625,14,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):hawaii-oahu:16,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-oahu.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS003865,Tripod Reef,Hawaii - Oahu,US,21.3067851,-158.0384924,20,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):1255992015,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-oahu.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS003866,Turtle Alley,Hawaii - Oahu,US,21.2758897,-157.8412477,14,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):10703353556,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-oahu.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS003867,Turtle Canyon,Hawaii - Oahu,US,21.2738488,-157.8393891,14,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):10703353557,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-oahu.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS003868,USS LST-480,Hawaii - Oahu,US,21.3572154,-157.9970834,29,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):1264959511,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-oahu.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS003869,YO-257 Wreck,Hawaii - Oahu,US,21.257,-157.873,30,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):hawaii-oahu:10,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-oahu.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS003870,Aquarium,Hawaii Big Island,US,19.5806,-155.97,12,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):hawaii-big-island:10,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-big-island.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS003871,Garden Eel Cove,Hawaii Big Island,US,19.5797,-155.9694,9,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):hawaii-big-island:4,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-big-island.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS003872,Honokohau Harbor,Hawaii Big Island,US,19.6672,-156.0267,20,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):hawaii-big-island:3,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-big-island.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS003873,Kealakekua Bay,Hawaii Big Island,US,19.4803,-155.9267,30,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):hawaii-big-island:2,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-big-island.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS003874,Kohala Coast,Hawaii Big Island,US,19.9333,-155.8667,20,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):hawaii-big-island:7,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-big-island.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS003875,Long Lava Tube,Hawaii Big Island,US,19.5833,-155.975,12,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):hawaii-big-island:8,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-big-island.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS003876,Manta Ray Night Dive Kona,Hawaii Big Island,US,19.5775,-155.9703,9,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):hawaii-big-island:1,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-big-island.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS003877,Puako Reef,Hawaii Big Island,US,19.9667,-155.85,18,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):hawaii-big-island:6,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-big-island.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS003878,Suck Em Up,Hawaii Big Island,US,19.65,-156.0167,8,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):hawaii-big-island:5,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-big-island.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS003879,Turtle Pinnacle,Hawaii Big Island,US,19.6333,-156.0083,18,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):hawaii-big-island:9,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/hawaii-big-island.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS003880,Airplane Wreck,Honduras,HN,16.0985,-86.8687,22,1,OpenDiveMap,1,OpenDiveMap:sommmx,https://api.opendivemap.com/v1/sites/sommmx,ODbL-1.0; © OpenDiveMap contributors,NA
DS003881,Anthony’s Key Resort House Reef,Honduras,HN,16.3288,-86.5734,22,1,OpenDiveMap,1,OpenDiveMap:cja6k4,https://api.opendivemap.com/v1/sites/cja6k4,ODbL-1.0; © OpenDiveMap contributors,NA
DS003882,Aquarium,Honduras,HN,16.1136,-86.8715,19,1,OpenDiveMap,1,OpenDiveMap:2pfxih,https://api.opendivemap.com/v1/sites/2pfxih,ODbL-1.0; © OpenDiveMap contributors,NA
DS003883,Bando Beach,Honduras,HN,16.087,-86.893,18,1,OpenDiveMap,1,OpenDiveMap:mnj1q8,https://api.opendivemap.com/v1/sites/mnj1q8,ODbL-1.0; © OpenDiveMap contributors,NA
DS003884,Bear’s Den,Honduras,HN,16.3368063,-86.5688818,30.48,3,OpenDiveMap | Dive Vibe Community (cleaned/curated) | PADI Global Dive Sites,3,OpenDiveMap:1gh8ip | Dive Vibe Community (cleaned/curated):roatan:153 | PADI Global Dive Sites:15236,https://api.opendivemap.com/v1/sites/1gh8ip | https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/roatan.json | https://www.padi.com/dive-site/honduras/bears-den/,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenDiveMap contributors | PADI terms; factual compilation for personal research,NA
DS003885,Big Bight,Honduras,HN,16.1041,-86.8772,20,1,OpenDiveMap,1,OpenDiveMap:cqrbsz,https://api.opendivemap.com/v1/sites/cqrbsz,ODbL-1.0; © OpenDiveMap contributors,NA
DS003886,Big Rock,Honduras,HN,16.0704,-86.9452,20,1,OpenDiveMap,1,OpenDiveMap:a86wi6,https://api.opendivemap.com/v1/sites/a86wi6,ODbL-1.0; © OpenDiveMap contributors,NA
DS003887,Black Coral Wall,Honduras,HN,16.0817,-86.9164,50,2,OpenDiveMap | PADI Global Dive Sites,2,OpenDiveMap:uavx82 | PADI Global Dive Sites:15271,https://api.opendivemap.com/v1/sites/uavx82 | https://www.padi.com/dive-site/honduras/black-coral-wall/,ODbL-1.0; © OpenDiveMap contributors | PADI terms; factual compilation for personal research,NA
DS003888,Black Hills,Honduras,HN,16.091,-86.8468,25,1,OpenDiveMap,1,OpenDiveMap:yfty64,https://api.opendivemap.com/v1/sites/yfty64,ODbL-1.0; © OpenDiveMap contributors,NA
DS003889,Blackish Point,Honduras,HN,16.1228,-86.9242,21,1,OpenDiveMap,1,OpenDiveMap:a3hbbh,https://api.opendivemap.com/v1/sites/a3hbbh,ODbL-1.0; © OpenDiveMap contributors,NA
DS003890,Blue Bayou,Honduras,HN,16.0884,-86.9137,17,1,OpenDiveMap,1,OpenDiveMap:98ipek,https://api.opendivemap.com/v1/sites/98ipek,ODbL-1.0; © OpenDiveMap contributors,NA
DS003891,Blue Cave,Honduras,HN,16.2802,-86.5832,20,1,OpenDiveMap,1,OpenDiveMap:rjdu3n,https://api.opendivemap.com/v1/sites/rjdu3n,ODbL-1.0; © OpenDiveMap contributors,NA
DS003892,Blue Channel,Honduras,HN,16.2995,-86.6009,17,1,OpenDiveMap,1,OpenDiveMap:nee0ck,https://api.opendivemap.com/v1/sites/nee0ck,ODbL-1.0; © OpenDiveMap contributors,NA
DS003893,Blue Channel,Honduras,HN,NA,NA,15.24,1,PADI Global Dive Sites,1,PADI Global Dive Sites:21186,https://www.padi.com/dive-site/honduras/blue-channel/,PADI terms; factual compilation for personal research,coordinates unavailable
DS003894,Bucca Quay,Honduras,HN,16.269,-86.6032,23,1,OpenDiveMap,1,OpenDiveMap:6vd2bq,https://api.opendivemap.com/v1/sites/6vd2bq,ODbL-1.0; © OpenDiveMap contributors,NA
DS003895,Butcher’s Bank,Honduras,HN,16.2786,-86.6042,30.48,2,OpenDiveMap | PADI Global Dive Sites,2,OpenDiveMap:s0jhoy | PADI Global Dive Sites:9519,https://api.opendivemap.com/v1/sites/s0jhoy | https://www.padi.com/dive-site/honduras/butchers-bank/,ODbL-1.0; © OpenDiveMap contributors | PADI terms; factual compilation for personal research,NA
DS003896,Cabañas,Honduras,HN,16.0693,-86.9518,21,1,OpenDiveMap,1,OpenDiveMap:2zdd8r,https://api.opendivemap.com/v1/sites/2zdd8r,ODbL-1.0; © OpenDiveMap contributors,NA
DS003897,Canyon Reef,Honduras,HN,16.3152,-86.5905,30.48,2,OpenDiveMap | PADI Global Dive Sites,2,OpenDiveMap:3w81yh | PADI Global Dive Sites:15235,https://api.opendivemap.com/v1/sites/3w81yh | https://www.padi.com/dive-site/honduras/canyon-reef-2/,ODbL-1.0; © OpenDiveMap contributors | PADI terms; factual compilation for personal research,NA
DS003898,Cara a Cara,Honduras,HN,16.2874,-86.5201,23,1,OpenDiveMap,1,OpenDiveMap:z9wtyf,https://api.opendivemap.com/v1/sites/z9wtyf,ODbL-1.0; © OpenDiveMap contributors,NA
DS003899,Cara-a-Cara Marco's Place Shark Dive,Honduras,HN,NA,NA,NA,1,PADI Global Dive Sites,1,PADI Global Dive Sites:1123,https://www.padi.com/dive-site/honduras/cara-a-cara-marcos-place-shark-dive/,PADI terms; factual compilation for personal research,coordinates unavailable; max depth unavailable
DS003900,Cayos Cochinos Seamount,Honduras,HN,15.9648,-86.5014,23,1,OpenDiveMap,1,OpenDiveMap:worjj6,https://api.opendivemap.com/v1/sites/worjj6,ODbL-1.0; © OpenDiveMap contributors,NA
